entidade_id,logradouro,numero,cep,localidade,municipio,estado
72386f48-14c6-4015-947c-c4a2ccfbf3ea,R. TOMÉ DE SOUZA,67,81010-010,LINDÓIA,Curitiba,PR
4d9dea29-d076-4c8d-9e89-ac9fa005e110,R. GALILEU GALILEI,215,81010-180,LINDÓIA,Curitiba,PR
da60c5c9-c059-4ba1-943a-331dccb5f992,R. ILDEFONSO STOCKLER DE FRANÇA,931,81020-040,LINDÓIA,Curitiba,PR
20ce771e-c40f-4825-8327-0e3605d6f2f0,AV. SANTA BERNADETHE,1362,81010-200,LINDÓIA,Curitiba,PR
824bcc53-7510-4860-956d-df501bbdbb6a,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
d3182ae0-d94b-491b-8dd9-f2243d176545,R. CONDE DOS ARCOS,1183,81010-120,LINDÓIA,Curitiba,PR
fa4d33be-7d1e-493a-9014-b148b2207785,R. AMÉRICO VESPÚCIO,60,81010-250,LINDÓIA,Curitiba,PR
b2611dc5-1ce2-4958-9961-104c38aed9d3,R. AMÉRICO VESPÚCIO,579,81010-250,LINDÓIA,Curitiba,PR
06a648f8-9b1e-4979-9a49-9ce0f4be9c28,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
454ca49e-68b7-49a2-affb-aaa1d39a4ca0,AV. HENRY FORD,1870,81010-100,LINDÓIA,Curitiba,PR
d8f06a80-ea65-43b1-98c7-697458b4963c,R. ANTERO DE QUENTAL,113,81010-000,LINDÓIA,Curitiba,PR
1047f4b6-d119-4e5b-b2db-7a83f1970802,R. MEM DE SÁ,462,81010-110,LINDÓIA,Curitiba,PR
08bac001-9224-407e-ba9d-752039f3785b,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
d97bc978-0d11-4efc-b274-e2c5497c62d0,R. CONDE DOS ARCOS,1350,81010-120,LINDÓIA,Curitiba,PR
4c4d4eb5-a41e-46ed-93a7-79c0d97b32a9,R. CAPITÃO JOÃO ZALESKI,171,81010-080,LINDÓIA,Curitiba,PR
617df8ac-06c8-4228-9025-264e9ef7fff1,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
bfa5c2ad-566e-4e30-ba00-9cafca8b0b6d,R. CONDE DOS ARCOS,1001,81010-120,LINDÓIA,Curitiba,PR
49572f39-9dea-4ef2-9799-5d1bb2785bb5,R. LEON TOLSTOI,278,81010-090,LINDÓIA,Curitiba,PR
907141b5-d6fd-4d1f-87b5-e117d4453ad3,R. ALFREDO MAZZA,116,81010-160,LINDÓIA,Curitiba,PR
e3ba9998-e48b-4f43-9dca-5ac4159e2e4f,AV. HENRY FORD,1848,81010-100,LINDÓIA,Curitiba,PR
feaa5020-fa58-4e56-ba0d-af7f83ccac12,R. ANTERO DE QUENTAL,362,81010-150,LINDÓIA,Curitiba,PR
3df00301-51b5-465f-9565-cdfbb20d7b78,AV. HENRY FORD,88,81010-100,LINDÓIA,Curitiba,PR
5a1e835f-13e6-4015-bb45-b70dabb84f64,R. LEON TOLSTOI,1147,81010-090,LINDÓIA,Curitiba,PR
35610b9a-02e7-45a0-bdd6-cfa38d0d66cd,R. LEON TOLSTOI,678,81010-090,LINDÓIA,Curitiba,PR
192de625-5d09-43da-abeb-0d4cd323a08e,R. DUARTE DA COSTA,486,81010-060,LINDÓIA,Curitiba,PR
948d6cf8-453f-4537-b9f4-634ed1151d6f,AV. PRESIDENTE WENCESLAU BRAZ,1243,81010-000,LINDÓIA,Curitiba,PR
403cf245-884f-4e1d-bf12-69ca1cb491fb,R. CAMILO CASTELO BRANCO,497,81010-170,LINDÓIA,Curitiba,PR
38036ee4-033a-4263-89a4-53dfce89064c,R. CONDE DOS ARCOS,347,81010-120,LINDÓIA,Curitiba,PR
fc8adb94-06a0-4bb8-9aef-70df13dad3fb,R. CONDE DOS ARCOS,1183,81010-120,LINDÓIA,Curitiba,PR
045a802d-6b96-464b-976f-14a248d26ef2,AV. SANTA BERNADETHE,1131,81010-200,LINDÓIA,Curitiba,PR
a436ee18-26c2-4100-acc2-4a1bdc451097,R. EMILE ZOLA,148,81010-260,LINDÓIA,Curitiba,PR
3cdfdbee-592a-48bf-a63a-84f10a3c0d45,R. JAMAICA,95,81010-080,LINDÓIA,Curitiba,PR
d68702cd-78b6-4f47-a2e6-ef6b4d87f35c,R. DJALMA FERREIRA MACIEL,604,81010-270,LINDÓIA,Curitiba,PR
c353a915-2e8b-4f1b-96cb-9bab052a2dd6,R. CONDE DOS ARCOS,438,81010-120,LINDÓIA,Curitiba,PR
ada0c8aa-7dcb-4b0c-8c9d-ce3deeae83f7,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
868bcc1f-f8e3-4d17-9494-211280dd1c9a,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
835f197a-c97d-4b71-9ffc-a0f55655dfcc,AV. HENRY FORD,2218,81010-100,LINDÓIA,Curitiba,PR
b233fac6-ae3a-40e0-ad67-163eb0a334fe,AV. PRESIDENTE WENCESLAU BRAZ,2485,81010-000,LINDÓIA,Curitiba,PR
3259d043-dd61-4ab0-9c74-e6e090c29095,R. JOSINA RAMOS RÉGIO,872,81010-210,LINDÓIA,Curitiba,PR
d1065de0-df34-4cf1-a1d2-71cef971924b,AV. PRESIDENTE WENCESLAU BRAZ,1309,81010-010,LINDÓIA,Curitiba,PR
8109b727-c15d-4b19-85a3-5d6a6c2bdd1c,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
435d5974-aae0-4d92-b34b-aaa1640d22fd,R. ALEIXO BETTEGA,713,81010-280,LINDÓIA,Curitiba,PR
cfbb7130-ae4c-450f-a82f-a01301ed2d89,R. CONDE DOS ARCOS,388,81010-120,LINDÓIA,Curitiba,PR
05c2342e-7390-4c15-905d-bf25867e1560,R. CAPITÃO JOÃO ZALESKI,1634,81010-080,LINDÓIA,Curitiba,PR
6ec4ca06-b2e0-42ca-858e-dfffea225537,R. JOSINA RAMOS RÉGIO,86,81010-210,LINDÓIA,Curitiba,PR
121e8df0-e1a9-4031-a3cd-9386cb348f84,R. GALILEU GALILEI,347,81010-180,LINDÓIA,Curitiba,PR
948ed572-cd98-4fdd-974b-635424015a42,R. OSCAR WILDE,920,81010-230,LINDÓIA,Curitiba,PR
93491c80-d8c8-4638-96db-331faba21d6f,R. LEON TOLSTOI,1051,81010-090,LINDÓIA,Curitiba,PR
04010180-2e5b-4830-a531-7f272995a663,R. DJALMA FERREIRA MACIEL,1096,81010-270,LINDÓIA,Curitiba,PR
f1df3d7b-dc47-4a4c-be69-b05a709cc565,R. OSCAR WILDE,694,81010-230,LINDÓIA,Curitiba,PR
fe75a1d8-7ed9-4e48-827d-1a5219e8fdb6,R. PROFESSOR OSCAR KOLBE,354,81010-240,LINDÓIA,Curitiba,PR
b5f00895-2be5-4982-8a81-ac2c2495b264,AV. PRESIDENTE WENCESLAU BRAZ,2725,81010-001,LINDÓIA,Curitiba,PR
ab8241c8-bffb-4201-a02b-10ce89041b2a,R. LEON TOLSTOI,935,81010-090,LINDÓIA,Curitiba,PR
02c4540a-eede-4051-85e1-0728350c0da0,AV. SANTA BERNADETHE,725,81010-200,LINDÓIA,Curitiba,PR
4317f55e-c164-4477-859a-e86241e28075,R. CONDE DOS ARCOS,1291,81010-120,LINDÓIA,Curitiba,PR
ff991811-f263-4c02-a8a7-15aa46d9d4b8,AV. PRESIDENTE WENCESLAU BRAZ,1229,81010-000,LINDÓIA,Curitiba,PR
325b967d-e6a1-4f48-a01a-0bf45d6b71e4,R. CAPITÃO JOÃO ZALESKI,1310,81010-080,LINDÓIA,Curitiba,PR
61d70954-2fb4-4aec-ab6e-5924c432d49c,R. MEM DE SÁ,462,81010-110,LINDÓIA,Curitiba,PR
44c2b62d-1b35-402c-baa4-4c6eb5aa3e98,R. SANTA JOANA DARC,427,81010-190,LINDÓIA,Curitiba,PR
eb0146a4-bf9a-4853-8556-e3f173e492c0,R. EMILE ZOLA,465,81010-260,LINDÓIA,Curitiba,PR
febc8442-e438-46b0-86b7-a9e96bf04f92,R. MEM DE SÁ,462,81010-110,LINDÓIA,Curitiba,PR
1c54788b-7f2e-49fd-9e47-e76c90a8e127,R. CONDE DOS ARCOS,170,81010-120,LINDÓIA,Curitiba,PR
7417c358-46c2-40c5-8b70-f2bf2aaf9656,R. CAPITÃO JOÃO ZALESKI,1874,81010-080,LINDÓIA,Curitiba,PR
017c6cc4-5cb8-4895-b8a1-12b1b47cac59,R. CAMILO CASTELO BRANCO,605,81010-170,LINDÓIA,Curitiba,PR
40c1c436-a86c-4a4f-a642-b02dcbfd7f1e,R. PROFESSOR OSCAR KOLBE,130,81010-240,LINDÓIA,Curitiba,PR
48d9a49b-3534-4965-8fb1-0843daaa15eb,R. DJALMA FERREIRA MACIEL,1119,81010-270,LINDÓIA,Curitiba,PR
6b7600a0-e2ef-4dee-a04c-659acd399531,R. ALEIXO BETTEGA,635,81010-280,LINDÓIA,Curitiba,PR
1e5963d4-8498-4d50-8ea1-1bb1c1d6d927,R. LEON TOLSTOI,1300,81010-090,LINDÓIA,Curitiba,PR
f74ed8e5-1d06-4292-9759-9e3892bbf922,R. LEON TOLSTOI,597,81010-090,LINDÓIA,Curitiba,PR
9979d7e0-6be4-4594-94fc-badabc897042,R. LEON TOLSTOI,788,81010-090,LINDÓIA,Curitiba,PR
10ab0db8-b6dc-4710-aac4-9ba54a21e57d,R. ANTERO DE QUENTAL,458,81010-150,LINDÓIA,Curitiba,PR
a75ebe42-4964-418a-a0cb-543dc67255c8,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
93ae3bb4-8b5c-4da7-b2d1-0da6c36ed477,AV. PRESIDENTE WENCESLAU BRAZ,2673,81010-000,LINDÓIA,Curitiba,PR
383f7e1d-cd94-4ac1-a4e3-40d1d3bc4cc2,R. VICTOR HUGO,738,81010-130,LINDÓIA,Curitiba,PR
950e70e8-e629-4af6-b037-19d03df07437,AV. HENRY FORD,584,81010-100,LINDÓIA,Curitiba,PR
dc8b841b-2469-447b-a4ed-200ca40fc4f5,R. LEON TOLSTOI,293,81010-090,LINDÓIA,Curitiba,PR
8ab75e33-eaca-49b0-9d05-0b48a6e82e02,R. SANTA JOANA DARC,580,81010-190,LINDÓIA,Curitiba,PR
dd29c7bc-e2aa-40fe-b4c6-ab920d8c1b7c,R. CAPITÃO JOÃO ZALESKI,1423,81010-080,LINDÓIA,Curitiba,PR
be9260b4-e9e4-4d58-b31a-b3c1480a2af7,AV. HENRY FORD,584,81010-100,LINDÓIA,Curitiba,PR
726d4b38-6eba-464a-98de-2114420ba5af,AV. PRESIDENTE WENCESLAU BRAZ,2835,81010-001,LINDÓIA,Curitiba,PR
95bf1b00-6398-4ead-816c-b69cb730a7b5,AV. PRESIDENTE WENCESLAU BRAZ,2931,81010-001,LINDÓIA,Curitiba,PR
7f83ad93-f180-4211-b6c2-dbfcd194463f,TV. JEFERSON REIS ROSA,20,81010-152,LINDÓIA,Curitiba,PR
01cee346-dd6c-464a-9e37-52043b071b7b,AV. PRESIDENTE WENCESLAU BRAZ,2263,81010-000,LINDÓIA,Curitiba,PR
bfb5ae18-531b-41cb-9818-91da4bcebad6,R. EMILE ZOLA,383,81010-270,LINDÓIA,Curitiba,PR
86c228e8-2bb7-4432-986a-513bf3d43228,R. DJALMA FERREIRA MACIEL,1131,81010-270,LINDÓIA,Curitiba,PR
da78cb70-3d33-403f-b696-4ad7915c5907,R. GALILEU GALILEI,471,81010-180,LINDÓIA,Curitiba,PR
1a53048c-140f-4fe7-b473-9ea1ea089737,R. CAPITÃO JOÃO ZALESKI,523,81010-080,LINDÓIA,Curitiba,PR
819219a9-6b7f-41c0-b08e-1a35fba98777,R. TOMÉ DE SOUZA,35,81010-010,LINDÓIA,Curitiba,PR
ac06aab6-6dd8-4881-ad4d-130d30f67114,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
9eabc5d9-0bef-4517-8159-f0ea3740a4dc,R. PROFESSOR OSCAR KOLBE,2,81010-240,LINDÓIA,Curitiba,PR
ca81ec30-f5a6-4c93-a667-271706c18221,R. CONDE DOS ARCOS,1054,81010-120,LINDÓIA,Curitiba,PR
38ffc0b3-817e-487b-822d-a37baf3d169b,R. AMÉRICO VESPÚCIO,636,81010-250,LINDÓIA,Curitiba,PR
8159193e-b600-4774-ab7d-34c0582703a3,R. EMILE ZOLA,457,81010-260,LINDÓIA,Curitiba,PR
df5ed1ae-2947-459a-9647-98e6fa51aaf1,AV. HENRY FORD,66,81010-100,LINDÓIA,Curitiba,PR
579e5525-0dd1-4df3-9249-601a3a0ea132,R. ALEXANDRE SALATA,437,81010-030,LINDÓIA,Curitiba,PR
a3c5b274-f33e-455f-ad0d-26ec8b067e8b,R. JOSINA RAMOS RÉGIO,22,81010-210,LINDÓIA,Curitiba,PR
325a4678-7b37-455d-8068-07552434b89c,AV. SANTA BERNADETHE,894,81010-200,LINDÓIA,Curitiba,PR
cfb49121-50f6-4145-aaaa-8a4574e7d8e4,R. EMILE ZOLA,538,81010-260,LINDÓIA,Curitiba,PR
9638fd66-6b36-42fd-b804-68c4d68ff66b,R. CONDE DOS ARCOS,892,81010-120,LINDÓIA,Curitiba,PR
d61b0013-e9e9-4597-9d71-0fb8fb28dc77,R. TOMÉ DE SOUZA,67,81010-010,LINDÓIA,Curitiba,PR
ac89ecd4-b81a-4975-8557-f1e2d54614cd,R. CAPITÃO JOÃO ZALESKI,383,81010-080,LINDÓIA,Curitiba,PR
fb2ce448-6fdf-4d5c-8702-b61d022ae7a2,R. OSCAR WILDE,623,81010-230,LINDÓIA,Curitiba,PR
2cf743ca-4fea-4e9b-9552-2ff253354d84,R. VICTOR HUGO,318,81010-130,LINDÓIA,Curitiba,PR
cd18a589-6cda-41aa-9d66-eaf5a1e67f18,AV. HENRY FORD,1910,81010-100,LINDÓIA,Curitiba,PR
e34a0f2c-e5de-47b4-b9d9-fdd5281d9c03,R. CONDE DOS ARCOS,488,81010-120,LINDÓIA,Curitiba,PR
87bcbda9-5093-4976-b805-12a9a371a85c,R. JOSINA RAMOS RÉGIO,199,81010-210,LINDÓIA,Curitiba,PR
6362eb54-f096-42e9-b5d1-8e84214d620f,R. SANTA JOANA DARC,291,81010-190,LINDÓIA,Curitiba,PR
ba4fc4a8-749e-4b64-8679-e836b627d34a,R. LEON TOLSTOI,78,81010-090,LINDÓIA,Curitiba,PR
f000b979-72ee-457b-91c9-af64083377a6,R. CONDE DOS ARCOS,472,81010-120,LINDÓIA,Curitiba,PR
b5031ae8-374f-413a-9ead-af117d07b75c,AV. PRESIDENTE WENCESLAU BRAZ,1297,81010-010,LINDÓIA,Curitiba,PR
be77585a-103d-456f-84bf-0b0740572902,R. VICTOR HUGO,364,81010-130,LINDÓIA,Curitiba,PR
acaeb51a-3122-4ab7-8912-119e8725b486,AV. PRESIDENTE WENCESLAU BRAZ,2021,81010-000,LINDÓIA,Curitiba,PR
a7edbb1f-01be-4575-b84e-1a82ff690d24,R. AMÉRICO VESPÚCIO,321,81010-250,LINDÓIA,Curitiba,PR
51f4e379-2e2d-4cef-8dfb-91c80715a13b,R. CAPITÃO JOÃO ZALESKI,1310,81010-080,LINDÓIA,Curitiba,PR
db7c16c3-fe3d-4379-aade-f51a4a2daaff,AV. PRESIDENTE WENCESLAU BRAZ,2221,81010-000,LINDÓIA,Curitiba,PR
7937038c-303c-4c53-b059-2f66871041e9,R. OSCAR WILDE,816,81010-230,LINDÓIA,Curitiba,PR
2ffd83a4-3b0f-4808-9909-becf9de458d9,R. DJALMA FERREIRA MACIEL,755,81010-270,LINDÓIA,Curitiba,PR
a9372819-14b0-43e3-9cb4-06ced5427560,R. TOMÉ DE SOUZA,67,81010-010,LINDÓIA,Curitiba,PR
e1058472-42f0-4071-9f70-85ccbc0bca56,R. ALEXANDRE SALATA,554,81010-030,LINDÓIA,Curitiba,PR
bb208249-afe0-4a7d-b46c-96bcc6f2d9ae,R. ALEIXO BETTEGA,481,81010-280,LINDÓIA,Curitiba,PR
ab3262de-68db-4569-813c-8762e1dbee8c,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
545d4e3a-4aa6-472a-94a5-79cc7a886624,AV. PRESIDENTE WENCESLAU BRAZ,2499,81010-000,LINDÓIA,Curitiba,PR
11c98dd1-9d02-4608-8f2a-74fd04e4b943,R. SANTA JOANA DARC,208,81010-190,LINDÓIA,Curitiba,PR
b6c4a34a-bb38-4a11-8efd-3c956905c0e1,R. EMILE ZOLA,520,81010-260,LINDÓIA,Curitiba,PR
f3ac96c1-8466-4708-9630-4d1b452cf72c,R. PROFESSOR OSCAR KOLBE,175,81010-240,LINDÓIA,Curitiba,PR
06957214-cc27-4d60-b195-4ec73e40c304,R. ALEXANDRE SALATA,566,81010-030,LINDÓIA,Curitiba,PR
12a26824-abd9-4832-a4ec-3cb4a221366d,R. GALILEU GALILEI,372,81010-180,LINDÓIA,Curitiba,PR
56570234-2a5a-44cd-9053-d881984f6ff0,R. DJALMA FERREIRA MACIEL,333,81010-270,LINDÓIA,Curitiba,PR
45020a68-1294-401b-84fd-522e5275148a,R. CONDE DOS ARCOS,169,81010-120,LINDÓIA,Curitiba,PR
f98bc2b5-be55-4b5f-ac59-f4452fe0f765,R. GALILEU GALILEI,336,81010-180,LINDÓIA,Curitiba,PR
13ea978b-f960-4944-bfd3-a53219cb94d3,R. ANTERO DE QUENTAL,187,81010-150,LINDÓIA,Curitiba,PR
c39da380-6c6e-44a0-b224-3da8ac7f30a6,R. VICTOR HUGO,608,81010-130,LINDÓIA,Curitiba,PR
3dd91d46-d899-458e-9858-697aa6b670c5,R. ALEXANDRE SALATA,581,81010-030,LINDÓIA,Curitiba,PR
23755e9c-daff-44c2-bdb1-0b43fecd6267,R. CAPITÃO JOÃO ZALESKI,371,81010-080,LINDÓIA,Curitiba,PR
454e23c3-b25b-46f4-a315-75d858a4005b,R. CONDE DOS ARCOS,347,81010-120,LINDÓIA,Curitiba,PR
1db1f00a-5d67-44df-a562-bf81c64480f5,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
363da0af-9661-410a-9d06-af051ce20d48,R. CONDE DOS ARCOS,1338,81010-120,LINDÓIA,Curitiba,PR
8cc2736b-9c5a-4439-9ce8-80a8934c443a,R. LEON TOLSTOI,110,81010-090,LINDÓIA,Curitiba,PR
db88bc26-a46e-4074-af4c-5a9d86f47d27,R. CONDE DOS ARCOS,182,81010-120,LINDÓIA,Curitiba,PR
4695ce85-1b8b-49bc-8883-935f05614d22,R. LEON TOLSTOI,833,81010-090,LINDÓIA,Curitiba,PR
0de0155b-cd64-4645-a1ac-ee3f2ab7127d,R. DJALMA FERREIRA MACIEL,713,81010-270,LINDÓIA,Curitiba,PR
5836a873-7f3f-455f-8444-6b3b5d3fe539,R. ALEIXO BETTEGA,123,81010-280,LINDÓIA,Curitiba,PR
af9e2324-50ac-42c7-b3c1-7f5312ad77d2,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
f6ebafde-963f-452a-bc27-1f9f53ff2044,R. TOMÉ DE SOUZA,92,81010-080,LINDÓIA,Curitiba,PR
f15adc6d-397f-47c5-b5af-0049bac691fa,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
069a54cf-6aba-42e2-8d62-2799b4456e0a,R. CAPITÃO JOÃO ZALESKI,842,81010-080,LINDÓIA,Curitiba,PR
cd301afd-d4dc-44a2-a368-37980f71294a,R. JOSINA RAMOS RÉGIO,231,81010-210,LINDÓIA,Curitiba,PR
27ddda15-39e4-4621-b56f-833c48cc10c3,R. ANTERO DE QUENTAL,458,81010-150,LINDÓIA,Curitiba,PR
242226ec-b9d3-47cd-9ca5-48ae7dd1230b,R. ANTERO DE QUENTAL,483,81010-150,LINDÓIA,Curitiba,PR
07de91b0-8dbd-417c-863d-3cd1f50a8180,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
f093b6cf-0d47-4142-a5e6-fdebb42edddc,R. ANTERO DE QUENTAL,211,81010-150,LINDÓIA,Curitiba,PR
57c0d1f7-fb86-46ab-a2a9-14b618ec21e2,AV. PRESIDENTE WENCESLAU BRAZ,2581,81010-000,LINDÓIA,Curitiba,PR
fc1d3903-2e03-4ea3-bf53-876bf8f668a9,AV. PRESIDENTE WENCESLAU BRAZ,1623,81010-000,LINDÓIA,Curitiba,PR
0329de9b-4515-4c7c-b981-0a5e3ebdb8cd,R. EMILE ZOLA,285,81010-260,LINDÓIA,Curitiba,PR
0eb18f1d-e0aa-49e4-ab01-0e4a7c418ad8,AV. HENRY FORD,2074,81010-100,LINDÓIA,Curitiba,PR
12ed5a8a-374e-431b-ac08-f620671da158,R. ANTONIO PIRES DA SILVA,48,81010-420,LINDÓIA,Curitiba,PR
2760191a-1735-4443-b319-8e90cb0eae62,R. ANTERO DE QUENTAL,595,81010-150,LINDÓIA,Curitiba,PR
7141161d-bba5-4db4-812c-2ec4b0ea5aec,R. DJALMA FERREIRA MACIEL,635,81010-270,LINDÓIA,Curitiba,PR
79d21b37-57a5-4ad8-a516-8d5dc90d949a,R. CAPITÃO JOÃO ZALESKI,1310,81010-080,LINDÓIA,Curitiba,PR
870d0bbc-fb73-4596-8f3d-666f359285d7,R. CAPITÃO JOÃO ZALESKI,235,81010-080,LINDÓIA,Curitiba,PR
6f0b4e1f-931c-4717-ae13-2ce6fed54799,AV. PRESIDENTE WENCESLAU BRAZ,1387,81010-000,LINDÓIA,Curitiba,PR
d755426f-9ee9-441f-8170-bdcf618211e1,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
10a88b2b-8c78-47ef-9f99-8b4163af0656,R. LEON TOLSTOI,78,81010-090,LINDÓIA,Curitiba,PR
c452debe-609c-4a3d-a133-5a0da81ae37e,R. EMILE ZOLA,158,81010-260,LINDÓIA,Curitiba,PR
f9ce1953-b4c1-4a7c-baab-d1c74ff9390c,R. DJALMA FERREIRA MACIEL,712,81010-270,LINDÓIA,Curitiba,PR
6305ced2-83f7-416e-9169-cf8acbd7a1a0,R. LEON TOLSTOI,670,81010-090,LINDÓIA,Curitiba,PR
f2ba0998-7ec3-4789-97cf-6acd497bef98,R. ANTERO DE QUENTAL,211,81010-150,LINDÓIA,Curitiba,PR
fb2d26e4-58e4-4c3f-a338-ca43ecbd7b6a,R. OSCAR WILDE,955,81010-230,LINDÓIA,Curitiba,PR
668553d0-30fc-487a-9eb5-69a1ae586106,R. CONDE DOS ARCOS,1325,81010-120,LINDÓIA,Curitiba,PR
29d24b73-d787-4370-86cc-da79ad2d6617,R. CAPITÃO JOÃO ZALESKI,1703,81010-080,LINDÓIA,Curitiba,PR
aced6e8c-8f5f-4543-8e45-f5aa3092f5a4,R. NICOLAU SERRATO SOBRINHO,1316,81010-400,LINDÓIA,Curitiba,PR
4426885a-376a-4b7f-8721-596d5175a486,R. ANTERO DE QUENTAL,458,81010-150,LINDÓIA,Curitiba,PR
5cea2413-c838-488f-83e8-7a07fda43afd,R. ANTERO DE QUENTAL,247,81010-150,LINDÓIA,Curitiba,PR
88c0774f-f7b6-420c-b46a-71184492e014,AV. SANTA BERNADETHE,690,81010-200,LINDÓIA,Curitiba,PR
a9963863-70a4-44da-9644-b5790b1a5e90,R. EMILE ZOLA,487,81010-260,LINDÓIA,Curitiba,PR
cf955aae-30ae-48e6-992c-f955a9d368e4,R. LEON TOLSTOI,677,81010-090,LINDÓIA,Curitiba,PR
d1244641-9a62-40c8-9e4e-c5196732d734,AV. PRESIDENTE WENCESLAU BRAZ,2035,81010-000,LINDÓIA,Curitiba,PR
0a79e1f5-4be4-41c3-9a7b-94ad392373c5,R. TOMÉ DE SOUZA,81,81010-010,LINDÓIA,Curitiba,PR
3a11c823-4f35-43af-8cab-1029d41fc282,AV. PRESIDENTE WENCESLAU BRAZ,1893,81010-000,LINDÓIA,Curitiba,PR
a26677a1-0616-4176-a45e-2c8b4362c04a,R. LEON TOLSTOI,775,81010-090,LINDÓIA,Curitiba,PR
a9955555-6d6b-42cc-86aa-2a19893cd9c2,R. EMILE ZOLA,177,81010-260,LINDÓIA,Curitiba,PR
f48de543-b2dd-4ca0-98ff-87f5d0bf2bc9,R. LEON TOLSTOI,1218,81010-090,LINDÓIA,Curitiba,PR
c5265d43-9db9-4e0e-80a5-5030f86f0eed,R. CONDE DOS ARCOS,219,81010-120,LINDÓIA,Curitiba,PR
657d736d-1c0e-4e54-a878-e21f3ba0d6a3,R. ALEIXO BETTEGA,563,81010-280,LINDÓIA,Curitiba,PR
3d36e89a-137d-424f-aed0-1cab19091189,R. AMÉRICO VESPÚCIO,163,81010-250,LINDÓIA,Curitiba,PR
92aad369-4ea7-4408-aaf1-bb948cdfe88d,R. CONDE DOS ARCOS,752,81010-120,LINDÓIA,Curitiba,PR
e5b543fe-1f08-48d8-a83d-9fc5a94983eb,R. ALEIXO BETTEGA,777,81010-280,LINDÓIA,Curitiba,PR
9cc74544-15f8-483b-b4af-8909014e1136,R. CONDE DOS ARCOS,98,81010-120,LINDÓIA,Curitiba,PR
0834fbac-cbcb-4912-80ff-0044e505dea4,R. CONDE DOS ARCOS,240,81010-120,LINDÓIA,Curitiba,PR
a0be486c-89cb-4f28-a5ce-7daef19eefa5,R. CONDE DOS ARCOS,170,81010-120,LINDÓIA,Curitiba,PR
6f08b03e-9fef-464d-b460-333e1a2fa1ef,AV. PRESIDENTE WENCESLAU BRAZ,1267,81010-000,LINDÓIA,Curitiba,PR
2f4d3a62-0faf-4a9e-80a4-b578c4d818ae,R. CAPITÃO JOÃO ZALESKI,235,81010-080,LINDÓIA,Curitiba,PR
a83fb739-6a91-481a-8d8d-9e165f9fe46a,R. ALEXANDRE SALATA,384,81010-030,LINDÓIA,Curitiba,PR
0fe19520-5faa-452a-80a7-7c6f93c6f2d0,R. ALEIXO BETTEGA,371,81010-280,LINDÓIA,Curitiba,PR
c22e3e8e-e75e-4691-b416-0ca4e6474669,R. CAPITÃO JOÃO ZALESKI,875,81010-080,LINDÓIA,Curitiba,PR
3f46784f-a957-419b-b4bb-9088a258f4de,R. CONDE DOS ARCOS,473,81010-120,LINDÓIA,Curitiba,PR
93724f89-ede8-4775-8ce9-40411c375285,R. ALEIXO BETTEGA,443,81010-280,LINDÓIA,Curitiba,PR
304fe266-a2a0-4ff6-9426-468c3b7526e5,AV. PRESIDENTE WENCESLAU BRAZ,1172,81010-000,LINDÓIA,Curitiba,PR
836ca273-8871-40ba-b1a4-5d4c2c18707a,R. CONDE DOS ARCOS,473,81010-120,LINDÓIA,Curitiba,PR
a09658c7-be49-46f5-8f9d-c881355f8d02,R. LEON TOLSTOI,36,81810-090,LINDÓIA,Curitiba,PR
90ceed98-dded-4367-bfc5-8e0701747e34,R. GALILEU GALILEI,460,81010-180,LINDÓIA,Curitiba,PR
aef207b0-0430-4367-925d-2427fc359d92,R. JOSINA RAMOS RÉGIO,312,81010-210,LINDÓIA,Curitiba,PR
b0176b0c-3c38-4aa4-9396-730b9c2f91aa,R. DJALMA FERREIRA MACIEL,1120,81010-270,LINDÓIA,Curitiba,PR
8f10ac38-1f03-4122-967e-4a801712d285,R. GALILEU GALILEI,834,81010-180,LINDÓIA,Curitiba,PR
49c55a9b-5eac-4987-bf7a-6a5bb4e91c27,R. CAMILO CASTELO BRANCO,497,81010-170,LINDÓIA,Curitiba,PR
